hamlet	Government	Informal elder consensus	req=0	bc=0.85	xg=government	min=-	ex=-	A free hamlet with no lord's representative. Communal elder consensus governs shared affairs.
hamlet	Government	Village headman	req=0	bc=0.9	xg=government	min=-	ex=-	A single respected figure acts as de facto authority. Not elected, not appointed, simply acknowledged. Decisions are practical rather than formal.
hamlet	Religious	Wayside shrine	req=0	bc=0.5	xg=religiousCenter	min=-	ex=-	Simple prayer location. No clergy.
hamlet	Religious	Access to parish church	req=1	bc=1	xg=religiousCenter	min=-	ex=-	Travel to village church. 2-5km distance typical.
hamlet	Religious	Burial ground	req=1	bc=1	xg=-	min=-	ex=-	A walled plot at the edge of the settlement, gated against livestock and kept by the households in turn. The rite is held when a priest comes through, and the burial itself does not wait for one. Families lie in rows by household rather than by standing, which is custom here rather than poverty.
hamlet	Magic	Traveling hedge wizard	req=0	bc=0.2	xg=-	min=-	ex=-	Occasional visits. The smallest spells only.
hamlet	Magic	Adventurers' charter hall	req=0	bc=0.12	xg=-	min=-	ex=-	A rough hall operating under a regional adventurers' charter. Posts bounties, shelters monster hunters, and coordinates local defense when the garrison cannot. Common on dangerous frontiers.
hamlet	Defense	Citizen militia	req=0	bc=0.15	xg=-	min=-	ex=-	Able-bodied residents drill and muster against local threats. Part-time service.
hamlet	Defense	Palisade or earthworks	req=0	bc=0.12	xg=defenseLevel	min=-	ex=-	Basic wooden palisade or earthwork berm. Slows raids and creature incursions.
hamlet	Criminal	Fence (word of mouth)	req=0	bc=0.12	xg=-	min=-	ex=-	Stolen goods move through this hamlet quietly. The contact is known by face, not name.
hamlet	Criminal	Bandit affiliate	req=0	bc=0.1	xg=-	min=-	ex=-	One or more households here have ties to bandit groups operating the surrounding roads. Information, shelter, and supply flow both ways.
hamlet	Criminal	Smuggling waypoint	req=0	bc=0.09	xg=-	min=-	ex=-	Goods pass through here to avoid toll roads or customs checkpoints. The hamlet benefits from fees paid in kind.
hamlet	Infrastructure	Dwellings (17-80)	req=1	bc=1	xg=-	min=-	ex=-	Timber-frame with thatched roofs.
hamlet	Infrastructure	Water source	req=1	bc=1	xg=waterSupply	min=-	ex=-	Well or spring access.
hamlet	Economy	Alehouse	req=0	bc=0.55	xg=-	min=-	ex=-	Home-brewed ale sold from someone's back room. The hamlet's main gathering place. News, disputes, and arrangements all happen here.
hamlet	Economy	Wayside inn	req=0	bc=0.2	xg=-	min=-	ex=-	A room above a stable and a common meal for travelers passing through. Exists because the road does.
hamlet	Economy	Caravanserai	req=0	bc=0.15	xg=-	min=-	ex=-	A walled waystation providing secure overnight lodging for merchants, animals, and goods. The centre of desert trade: water, fodder, and protection available for a fee. Without one, caravans cannot safely cross the surrounding terrain.
hamlet	Economy	Periodic market	req=0	bc=0.12	xg=marketScale	min=-	ex=-	Monthly or seasonal trading day. No charter. Just habit, proximity, and a flat piece of ground.
hamlet	Economy	Pawnbroker	req=0	bc=0.15	xg=-	min=-	ex=-	Lending against pledged goods. High interest, no questions. The only credit available to peasants and small craftsmen.
hamlet	Economy	Access to external mill	req=1	bc=1	xg=-	min=-	ex=-	Manor mill with milling monopoly (banalité).
hamlet	Economy	Subsistence farming	req=1	bc=1	xg=-	min=-	ex=-	Strip farming in open fields.
hamlet	Economy	Common grazing land	req=1	bc=1	xg=-	min=-	ex=-	Shared pasture for village livestock.
village	Infrastructure	Multiple water sources	req=1	bc=1	xg=waterSupply	min=-	ex=-	Wells and springs throughout village.
village	Infrastructure	Dwellings (80-180)	req=1	bc=1	xg=-	min=-	ex=-	Timber construction with stone foundations.
village	Economy	Farmland	req=1	bc=1	xg=-	min=-	ex=-	Open-field agriculture with crop rotation.
village	Economy	Travelers' inn	req=0	bc=0.6	xg=-	min=-	ex=-	A single inn serving traders, pilgrims, and travelers passing through. Rooms, stabling, and a common meal.
village	Economy	Weekly market	req=0	bc=0.6	xg=marketScale	min=-	ex=-	Local produce and goods. Requires royal/noble charter.
village	Economy	Ale house	req=0	bc=0.8	xg=-	min=-	ex=-	Home-based. Women brew and sell ale.
village	Economy	River ferry	req=0	bc=0.45	xg=-	min=-	ex=-	A flat-bottomed ferry crossing the river. The ferryman's family has held the crossing rights for generations. Essential for anyone who doesn't want a long walk to the nearest bridge.
village	Economy	River boatyard	req=0	bc=0.3	xg=-	min=-	ex=-	Builds and repairs flat-bottomed river craft: barges, punts, ferries, fishing boats. Specialist knowledge of river construction: shallow draft, flexible hull, replaceable parts.
village	Economy	Fish market	req=0	bc=0.3	xg=-	min=-	ex=-	An open-air stall or small covered market where the day's catch is sold. Prices drop fast. Fish doesn't wait.
village	Economy	Toll bridge	req=0	bc=0.2	xg=-	min=-	ex=-	A bridge with a toll house. The keeper collects passage fees and performs basic maintenance. Minor but steady revenue.
village	Economy	Waystation	req=0	bc=0.25	xg=-	min=-	ex=-	A fortified overnight stop with stabling, a well, and basic provisions. Serves merchant caravans and long-distance travellers. Distinct from the inn. Built for animals and loaded wagons, not comfort.
village	Economy	Caravanserai	req=0	bc=0.2	xg=-	min=-	ex=-	A substantial walled compound for desert merchants: stabling for camels, locked storage, a well, and sleeping quarters for fifty. The economic hub of any desert settlement that sees caravan traffic.
village	Crafts	Mill	req=1	bc=1	xg=-	min=-	ex=-	Water or windmill with monopoly milling rights. The miller is often the wealthiest and most resented figure in the village.
village	Crafts	Blacksmith	req=0	bc=0.9	xg=-	min=-	ex=-	Full-time metalworker. Essential for tools and horseshoes.
village	Crafts	Carpenter	req=0	bc=0.7	xg=-	min=-	ex=-	Builds houses, carts, furniture.
village	Crafts	Thatcher	req=0	bc=0.6	xg=-	min=-	ex=-	Roof repair and construction.
village	Crafts	Cooper	req=0	bc=0.3	xg=-	min=-	ex=-	Makes barrels for storage and transport.
village	Crafts	Apothecary	req=0	bc=0.45	xg=-	min=-	ex=-	Sells herbal medicines, poultices, and common remedies. Distinct from the alchemist. No magical compounds, no acid flasks. Knows which roots treat fever and which mushrooms kill. Stocked with herbalism supplies.
village	Crafts	Bowyer & fletcher	req=0	bc=0.6	xg=-	min=-	ex=-	Makes bows, crossbows, and arrows. Sells finished ammunition and takes custom bow commissions. The first stop for any adventurer whose quiver is empty.
village	Crafts	Sawmill	req=0	bc=0.35	xg=-	min=-	ex=-	Water- or ox-powered saw. Converts raw logs to planks and beams. Expands construction and furniture output.
village	Crafts	Mine	req=0	bc=0.12	xg=-	min=-	ex=-	A shaft or excavation to extract iron ore, coal, or stone. Requires capital and organisation a thorp cannot sustain, but a village near deposits can. Employs the poorest labourers.
village	Crafts	Stone quarry	req=0	bc=0.15	xg=-	min=-	ex=-	Systematic extraction of building stone. A village on good quarry land can supply half a region's construction needs, and the quarry master knows it.
village	Crafts	Charcoal burner	req=0	bc=0.18	xg=-	min=-	ex=-	Operates kilns in the surrounding woodland, supplying fuel for smithing, baking, and heating. The settlement's most reliable fuel source when timber is abundant.
village	Crafts	Dairy farmer	req=0	bc=0.22	xg=-	min=-	ex=-	Keeps cattle or goats for milk, butter, and soft cheese. Essential protein and fat during lean grain seasons. Sells surplus at the weekly market.
village	Crafts	Salt works	req=0	bc=0.14	xg=-	min=-	ex=-	Evaporation pans or brine processing along the coast or riverbank. Salt is the settlement's most traded commodity by weight. Every household needs it.
village	Crafts	Tannery	req=0	bc=0.3	xg=-	min=-	ex=-	Converts hides into leather using oak bark. Foul-smelling. Placed downstream. Essential for shoes, harness, and straps.
village	Crafts	Fuller	req=0	bc=0.2	xg=-	min=-	ex=-	Finishes woven cloth by cleaning and thickening it. Often water-powered. Transforms raw weave into durable textile.
village	Crafts	Dyer	req=0	bc=0.2	xg=-	min=-	ex=-	Applies colour to raw or woven cloth. Essential for producing anything beyond undyed grey wool.
village	Crafts	Potter	req=0	bc=0.35	xg=-	min=-	ex=-	Wheel-thrown pottery for domestic use. Plates, jugs, storage vessels. Fired in a small kiln.
village	Crafts	Brickmaker	req=0	bc=0.25	xg=-	min=-	ex=-	Moulds and fires clay bricks for construction. Enables more permanent buildings. Requires clay deposits and fuel.
village	Crafts	Brewer	req=0	bc=0.45	xg=-	min=-	ex=-	Converts malted grain to ale in quantity. The largest consumer of grain after bread. Supplies alehouses and households.
village	Crafts	Stable master	req=0	bc=0.4	xg=-	min=-	ex=-	Maintains stabling, trains horses for riding and draft work. Essential for any settlement on a road.
village	Crafts	Beekeeper	req=0	bc=0.2	xg=-	min=-	ex=-	Maintains hives for honey and beeswax. Honey sweetens; beeswax makes candles, wax seals, and polish.
village	Crafts	Fishmonger	req=0	bc=0.35	xg=-	min=-	ex=-	Buys, salts, and sells fish. The link between fishing and consumption. Near water: fresh. Inland: dried or salted.
village	Crafts	Cobbler	req=0	bc=0.45	xg=-	min=-	ex=-	Makes and repairs shoes and boots. Every person needs footwear. One of the most reliable and consistent trades.
village	Crafts	Tailor	req=0	bc=0.35	xg=-	min=-	ex=-	Cuts and sews finished cloth into garments. Serves the middle tier between home seamstress and master clothier.
village	Crafts	Midwife	req=0	bc=0.5	xg=-	min=-	ex=-	Assists with births, manages difficult labours, and provides basic gynecological care. The most-used medical service in any settlement.
village	Crafts	Village scribe	req=0	bc=0.15	xg=-	min=-	ex=-	Can read and write. Copies letters, draws up simple contracts, reads documents for the illiterate. Often the priest's assistant or a monastery-educated lay person.
village	Crafts	Wildfowler	req=0	bc=0.15	xg=-	min=-	ex=-	Catches waterfowl and game birds using nets, traps, and trained birds. Supplies the market with ducks, geese, and pigeons.
village	Crafts	Hunter's lodge	req=0	bc=0.18	xg=-	min=-	ex=-	Organises hunting parties across the surrounding territory. Sells venison, pelts, and game to market. Doubles as a source of local wilderness knowledge: which trails are safe, which aren't.
village	Crafts	Woodcarver	req=0	bc=0.25	xg=-	min=-	ex=-	Carves functional and decorative items from wood: tool handles, religious figures, furniture inlays. Produces sacred images and reliquaries for the church.
village	Crafts	Cartographer's workshop	req=0	bc=0.15	xg=-	min=-	ex=-	A craftsman who draws and sells maps: regional road maps, property surveys, and rough wilderness sketches from traveler accounts. Rare enough that most villages don't have one.
village	Religious	Parish church	req=1	bc=1	xg=religiousCenter	min=-	ex=-	Center of village life. Stone construction. Mandatory tithes.
village	Religious	Village musician	req=0	bc=0.25	xg=-	min=-	ex=-	A resident singer, fiddler, or piper. Plays at festivals and weddings. Also a keeper of local history through song.
village	Religious	Priest (resident)	req=1	bc=1	xg=-	min=-	ex=-	Performs sacraments, collects tithes. Often only literate person.
village	Religious	Graveyard	req=1	bc=1	xg=-	min=-	ex=-	Consecrated ground beside the church, on the parish's own plot, with a resident priest to close it. The rite keeps to the day of the death rather than waiting on a clergyman who comes through, and the parish has begun keeping the names in the same book as the baptisms. The ground nearest the church wall is spoken for generations ahead, and everyone here can say who holds it.
village	Government	Lord's steward	req=0	bc=0.3	xg=government	min=-	ex=-	A lord's steward collects rents and enforces manor authority over a bound village.
village	Government	Village reeve	req=0	bc=0.92	xg=government	min=-	ex=-	Elected from the peasantry. Organises labour obligations, mediates disputes, and represents the village to outside authority.
village	Government	Village elder	req=0	bc=0.95	xg=government	min=-	ex=-	The oldest or most respected resident guides village decisions in the absence of formal authority. Less official than a reeve, more stable than nothing.
village	Magic	Hedge wizard	req=0	bc=0.3	xg=magicalAuthority	min=-	ex=-	A resident caster of modest reach. Minor spells only.
village	Magic	Druid Circle	req=0	bc=0.2	xg=-	min=-	ex=-	A circle of druids tied to the land. They regulate the seasons, mediate disputes with wild creatures, and know which streams run clean. More common in forested or isolated settlements, but they adapt. Some circles tend city gardens or hidden urban groves.
village	Magic	Adventurers' charter hall	req=0	bc=0.2	xg=-	min=-	ex=-	A licensed charter hall providing bounties, monster-hunting coordination, and emergency armed response for the surrounding territory. More common in frontier regions.
village	Magic	Healer (divine, 1st level)	req=0	bc=0.4	xg=-	min=-	ex=-	Basic healing spells. A closed wound costs 10 in gold.
village	Defense	Citizen militia	req=0	bc=0.22	xg=-	min=-	ex=-	Organised community defense. Musters for raids and monster incursions. More reliable than hamlet levies.
village	Defense	Palisade or earthworks	req=0	bc=0.18	xg=defenseLevel	min=-	ex=-	Perimeter palisade or earthwork berm. Controls approach, slows attackers.
village	Defense	Veteran's lodge	req=0	bc=0.15	xg=-	min=-	ex=-	A drinking hall where retired soldiers and mercenaries gather. Informal security, bar brawls, and the occasional job offer for a group needing swords.
village	Criminal	Fence (word of mouth)	req=0	bc=0.15	xg=-	min=-	ex=-	Local contact for moving stolen goods quietly. Operates behind another trade.
village	Criminal	Smuggling network	req=0	bc=0.1	xg=-	min=city	ex=-	Goods move through this village avoiding tolls or legal scrutiny. Usually tied to a specific commodity.
village	Criminal	Underground network	req=0	bc=0.08	xg=-	min=-	ex=-	Dug smuggling passages beneath the village.
town	Economy	Town granary	req=1	bc=1	xg=-	min=-	ex=-	Communal grain storage. Buffers harvests, prevents famine.
town	Economy	Market square	req=1	bc=1	xg=-	min=-	ex=-	Central plaza for weekly markets and fairs. 50-100 yards per side.
town	Economy	Weekly market	req=1	bc=1	xg=marketScale	min=-	ex=-	Royal charter required. Major economic driver.
town	Economy	Annual fair	req=0	bc=0.7	xg=-	min=-	ex=-	Regional merchants. Luxury goods available.
town	Economy	Merchant guilds (3-8)	req=0	bc=0.8	xg=-	min=-	ex=-	Control trade in specific goods.
town	Economy	Craft guilds (5-15)	req=1	bc=1	xg=-	min=-	ex=-	Regulate quality, prices, and apprenticeships.
town	Economy	Money changers	req=0	bc=0.5	xg=-	min=-	ex=-	Exchange foreign currency. Early banking (3,000+ population).
town	Economy	Inn (multiple)	req=1	bc=-	xg=-	min=-	ex=-	Lodging for traveling merchants.
town	Economy	Taverns (5-20)	req=1	bc=-	xg=-	min=-	ex=-	Drinking establishments. Social hubs.
town	Economy	Docks/port facilities	req=0	bc=0.55	xg=-	min=-	ex=-	River or coastal dock. Essential for bulk water trade and river transport.
town	Economy	Carriers' guild	req=0	bc=0.65	xg=-	min=-	ex=-	A guild of professional carters, teamsters, and pack-animal drivers who move goods overland for hire. They know every road, every toll, every seasonal closure, and they charge accordingly.
town	Economy	Coaching inn	req=0	bc=0.5	xg=-	min=-	ex=-	Purpose-built for road travellers: stabling for relay horses, scheduled coach departures, meals served at fixed hours, and a passenger waiting room. Horses changed here, not just rested.
town	Economy	Public bathhouse	req=0	bc=0.3	xg=-	min=-	ex=-	Communal bathing facility with heated water. In some cultures a social hub; in others suspect as a venue for vice. Either way, the best place in the town to hear rumour and news.
town	Economy	Carriers' hiring hall	req=0	bc=0.4	xg=-	min=-	ex=-	A yard where carters, teamsters, and pack-animal drivers can be hired for the road. Returning drivers share road conditions and bandit reports over a cup of ale. Transactional, not institutional.
town	Economy	Shipyard	req=0	bc=0.35	xg=-	min=-	ex=-	Constructs and repairs ocean-going merchant vessels. Requires steady timber supply, iron fittings, and specialist shipwright labour. A major employer and a significant capital investment.
town	Economy	Slave market	req=0	bc=0.1	xg=-	min=-	ex=-	Public auction of enslaved persons: war captives, debtors, convicted criminals, and trafficked individuals. Where slavery is legally sanctioned, this is civic commercial infrastructure.
town	Economy	Cartographer's workshop	req=0	bc=0.4	xg=-	min=-	ex=-	Sells road maps, regional surveys, and coastal charts. Takes commissions for estate surveys and dungeon sketching. Maintains a reference collection of older maps for consultation. Standard stop for adventurers, merchants, and military scouts.
town	Economy	Assay office	req=0	bc=0.2	xg=-	min=-	ex=-	Tests the purity of precious metals brought to the town. Essential infrastructure for banking and minting. Charges fees per assay.
town	Economy	Customs house	req=0	bc=0.35	xg=-	min=-	ex=-	Levies duties on goods entering and leaving via the port or main roads. Run by royal or municipal officials.
town	Economy	Post relay station	req=0	bc=0.3	xg=-	min=-	ex=-	Maintains a team of horses for rapid message relay. Letters and small packages travel far faster than foot traffic. Requires coaching inn.
town	Economy	Stable district	req=0	bc=0.4	xg=-	min=-	ex=-	Concentrated stabling, horse trading, and farriery. Serves merchants, military, and travelers needing fresh mounts.
town	Economy	Caravaneer's post	req=0	bc=0.3	xg=-	min=-	ex=-	Coordinates regional caravan assembly, departure schedules, and route intelligence. Merchants register goods, hire guards, and arrange joint ventures here. The town-scale predecessor to the city's Caravan masters' exchange.
town	Economy	Jeweller	req=0	bc=0.3	xg=-	min=-	ex=-	Works precious metals and gemstones into rings, necklaces, seals, and luxury items. Accepts commissions, appraises stones, and occasionally buys stolen goods from discreet customers.
town	Economy	Vintner	req=0	bc=0.2	xg=-	min=-	ex=-	Produces and ages wine, either from local grapes or imported must. Sells in bulk to taverns and directly to wealthy clients. A vintner in a non-wine region is an importer-blender.
town	Economy	Listening post	req=0	bc=0.22	xg=-	min=-	ex=-	A licensed house that pays for road news and keeps the register: who arrived, from where, and what they carried word of. Cheap to run and openly taxed, which is why it appears wherever traffic does and nowhere that it does not.
town	Crafts	Mills (2-5)	req=1	bc=1	xg=-	min=-	ex=-	Multiple mills for grain, fulling cloth.
town	Crafts	Blacksmiths (3-10)	req=0	bc=0.95	xg=-	min=-	ex=-	Multiple smiths with specializations.
town	Crafts	Carpenters (5-15)	req=0	bc=0.9	xg=-	min=-	ex=-	Construction and furniture makers.
town	Crafts	Weavers/Textile workers	req=0	bc=0.8	xg=-	min=-	ex=-	Cloth production. Often guild-organized.
town	Crafts	Tanners	req=0	bc=0.7	xg=tanneryScale	min=-	ex=-	Leather production. Foul-smelling; sited by water and toward the settlement edge where the ground allows.
town	Crafts	Butchers (3-8)	req=0	bc=0.85	xg=-	min=-	ex=-	Meat processing. Strictly regulated.
town	Crafts	Bakers (5-15)	req=0	bc=0.9	xg=-	min=-	ex=-	Bread production. Guild-regulated prices.
town	Crafts	Apothecary (established)	req=0	bc=0.8	xg=-	min=-	ex=-	A proper shop with a trained herbalist, stocked inventory, and a back room for consultations. Sells herbalism kit supplies, common antidotes, medicinal herbs, and basic surgical dressings. Some double as chirurgeons.
town	Crafts	Bowyers & fletchers (guild)	req=0	bc=0.75	xg=-	min=-	ex=-	Multiple craftsmen organized under a guild. Standard arrows by the sheaf, specialty broadheads, composite bows to commission. Restocks merchant caravans and outfits town militias.
town	Crafts	Smelter	req=0	bc=0.35	xg=-	min=-	ex=-	Converts raw ore to refined metal using charcoal-fueled furnaces. The industrial intermediate between mine and smithy.
town	Crafts	Sawmill (commercial)	req=0	bc=0.28	xg=-	min=-	ex=-	A water- or ox-powered mill producing planks and beams for the construction trade. A town near timber can supply an entire region's building needs. Employs a permanent crew.
town	Crafts	Brewery	req=0	bc=0.45	xg=-	min=-	ex=-	Commercial-scale ale and beer production. Supplies the town's taverns and regional distribution. Major grain consumer and employer.
town	Crafts	Tanner (established)	req=0	bc=0.55	xg=tanneryScale	min=-	ex=-	Full-scale tannery with multiple vats and a guild-trained workforce. Produces high-quality leather for shoes, armour, and saddlery.
town	Crafts	Cobbler's guild	req=0	bc=0.5	xg=-	min=-	ex=-	Organised shoemakers producing boots, shoes, and sandals for the urban population. Strictly regulated quality.
town	Crafts	Tailor's guild	req=0	bc=0.55	xg=-	min=-	ex=-	Master clothiers producing garments from finished cloth. Produces everything from working clothes to livery.
town	Crafts	Chandler	req=0	bc=0.3	xg=-	min=-	ex=-	Makes candles from tallow and beeswax. Also produces soap and rope from similar raw materials. Essential for lighting.
town	Crafts	Glassblower	req=0	bc=0.25	xg=-	min=-	ex=-	Small-scale glasswork: bottles, window panes, goblets. Requires silica sand, potash, and a skilled furnace operator.
town	Crafts	Mint	req=0	bc=0.15	xg=-	min=-	ex=-	Converts refined precious metal into standardised coinage. Requires noble or royal charter. Significant revenue for the granting authority.
town	Crafts	Town crier	req=0	bc=0.45	xg=-	min=-	ex=-	Official announcer who reads proclamations, market prices, and news at fixed times in the market square. Employed by the town or a guild.
town	Crafts	Ropemaker	req=0	bc=0.3	xg=-	min=-	ex=-	Twists fibres (hemp, flax, or plant matter) into rope and cordage. Essential for ships, construction, and agriculture.
town	Religious	Parish churches (2-5)	req=1	bc=1	xg=-	min=-	ex=-	Multiple parishes within town.
town	Religious	Monastery or friary	req=0	bc=0.4	xg=religiousCenter	min=-	ex=-	Religious community. May operate hospital/school.
town	Religious	Small hospital	req=0	bc=0.3	xg=-	min=-	ex=-	Care for sick poor. Usually religious-run.
town	Religious	Almshouse	req=0	bc=0.3	xg=-	min=-	ex=-	Charitable house for the destitute poor, aged, and disabled who cannot work. Funded by church endowment and wealthy donors. Residents receive food and shelter; in return they pray for their benefactors.
town	Religious	Parish burial grounds	req=1	bc=1	xg=-	min=-	ex=-	Each parish keeps its own ground beside its church, and a parish that has filled its ground buries beyond the gate instead. The sexton holds the register of who lies where, which is the town's longest unbroken record and the one it reaches for in an inheritance dispute. Guilds buy plots together so their members lie among their trade.
town	Government	Mayor and council	req=0	bc=0.5	xg=government	min=-	ex=-	Elected or appointed town leadership.
town	Government	Guild governance	req=0	bc=0.8	xg=government	min=-	ex=-	Guilds control town politics. The guildmasters sit on the council.
town	Government	Lord's appointee	req=0	bc=0.45	xg=government	min=-	ex=-	A lord's appointed official governs; noble authority supersedes local custom.
town	Government	Town council	req=0	bc=0.9	xg=government	min=-	ex=-	An informal council of prominent citizens manages town affairs in the absence of formal authority. Less accountable than an elected council, more stable than nothing.
town	Defense	Town walls	req=0	bc=0.5	xg=defenseLevel	min=-	ex=-	Stone fortifications with gates. Expensive to build and maintain.
town	Defense	Citizen militia	req=0	bc=0.6	xg=civilianDefense	min=-	ex=-	All able-bodied citizens obligated to defend town. Part-time service. Present only when no professional watch exists.
town	Defense	Town watch	req=1	bc=1	xg=civilianDefense	min=-	ex=-	Part-time guards. Night patrol and gate duty.
town	Defense	Gates (if walled)	req=0	bc=0.5	xg=-	min=-	ex=-	Controlled entry points with gatekeepers.
town	Defense	Barracks	req=0	bc=0.3	xg=-	min=-	ex=-	Housing for guards or small garrison.
town	Defense	Free company hall	req=0	bc=0.3	xg=-	min=-	ex=-	A billet and contracting office for a band of professional soldiers available between campaigns. Offers caravan escort, garrison contracts, and short-term military hire at day-wage rates. Cheaper than a standing army, more reliable than a mob. These men fight in formation on salary, not for treasure.
town	Magic	Wizard's tower	req=0	bc=0.2	xg=magicalAuthority	min=-	ex=-	Individual wizard residence. 1,000+ population viable.
town	Magic	Elder Grove Council	req=0	bc=0.15	xg=-	min=-	ex=-	A council of senior druids who govern their circle's relationship with the city. They may maintain a hidden grove beneath the streets, mediate between urban expansion and wild places, or serve as ecological advisors to the ruling authority. Found in cities that have made peace with nature magic.
town	Magic	Alchemist shop	req=0	bc=0.4	xg=-	min=-	ex=-	Potions, alchemical items. Basic healing potions (50 in gold).
